Index,CWE,Vulnerable,relation-with-Top-3,#relevant-top-3,relations,similar-id-1,similar-id-2,similar-id-3,similar-id-4,similar-id-5,similar-id-6,similar-id-7,similar-id-8,similar-id-9,similar-id-10
15494,416,1,No,0,,829,329,843,472,1264,1222,207,1233,1270,662
15495,416,1,No,0,,482,491,97,311,14,789,794,109,117,431
15496,416,1,No,0,,1243,1342,31,1235,1248,34,244,,,
15497,416,1,No,0,,29,30,552,33,1282,32,770,626,76,707
15498,416,1,No,0,,1282,1024,1285,1301,782,1289,594,918,574,1189
15499,416,1,No,0,,527,316,925,863,1331,184,1298,609,1289,1234
15500,416,1,No,0,,1329,,,,,,,,,
15501,416,1,No,0,,,,,,,,,,,
15502,416,1,No,0,,1050,749,1041,383,590,615,86,72,565,1080
15503,416,1,No,0,,148,564,286,685,128,40,545,39,108,655
15504,416,1,No,0,,51,50,793,620,494,333,52,835,395,48
15505,416,1,No,0,,835,185,50,657,596,548,48,56,1390,54
15506,416,1,No,0,,1262,245,526,615,86,1044,749,1080,1041,582
15507,416,1,No,0,,64,,,,,,,,,
15508,416,1,No,0,,785,599,1106,436,795,317,36,154,271,1091
15509,416,1,No,0,,34,244,1248,1295,577,,,,,
15510,416,1,No,0,,40,39,341,1078,447,13,267,613,229,545
15511,416,1,No,0,,,,,,,,,,,
15512,416,1,No,0,,,,,,,,,,,
15513,416,1,No,0,,1041,615,1096,590,243,256,1080,383,1102,1050
15514,20,1,Yes,2,"20 ChildOf 707, 1173 ChildOf 20",612,626,492,707,1235,1193,32,1173,33,29
15515,284,1,Yes,1,1323 ChildOf 284,1299,1323,1351,,,,,,,
15516,284,1,No,0,,1240,20,,,,,,,,
15517,284,1,No,0,,1240,,,,,,,,,
15518,79,1,No,0,,433,1284,1242,605,1312,1074,478,396,1064,1094
15519,119,1,No,0,,,,,,,,,,,
15520,119,1,No,0,,,,,,,,,,,
15556,119,1,No,0,,,,,,,,,,,
15557,119,1,No,0,,,,,,,,,,,
15558,119,1,No,0,,1022,1224,1231,1316,1302,1274,,,,
15559,119,1,No,0,,,,,,,,,,,
15560,119,1,No,0,,665,404,1296,1123,315,1055,216,330,160,162
15561,119,1,No,0,,1119,653,460,1092,161,163,1055,165,940,1118
15562,119,1,No,0,,1119,1092,619,1065,298,766,1093,1101,413,1118
15563,119,1,No,0,,1351,,,,,,,,,
15564,119,1,No,0,,1240,,,,,,,,,
15565,119,1,No,0,,1240,,,,,,,,,
15566,119,1,No,0,,,,,,,,,,,
15567,119,1,No,0,,,,,,,,,,,
15568,119,1,No,0,,616,138,1104,1047,246,110,1315,134,1109,363
15569,119,1,No,0,,690,583,375,1107,428,683,483,82,598,1057
15570,119,1,No,0,,1022,1224,1316,1302,1274,,,,,
15571,119,1,No,0,,616,138,1104,1047,246,1315,110,134,363,1109
15572,119,1,No,0,,1240,,,,,,,,,
15573,119,1,No,0,,1240,,,,,,,,,
15574,119,1,No,0,,1299,,,,,,,,,
15575,119,1,No,0,,1240,,,,,,,,,
15576,119,1,No,0,,1240,,,,,,,,,
15577,119,1,No,0,,,,,,,,,,,
15578,119,1,No,0,,,,,,,,,,,
15579,119,1,No,0,,1209,502,539,520,1320,1321,263,920,836,244
15580,119,1,No,0,,,,,,,,,,,
15581,119,1,No,0,,1240,,,,,,,,,
15582,119,1,No,0,,,,,,,,,,,
15583,119,1,No,0,,,,,,,,,,,
15584,119,1,No,0,,,,,,,,,,,
15585,119,1,Yes,1,20 CanPrecede 119,1240,20,,,,,,,,
15586,119,1,No,0,,,,,,,,,,,
15587,119,1,No,0,,,,,,,,,,,
15588,119,1,No,0,,1240,,,,,,,,,
15589,119,1,No,0,,1240,,,,,,,,,
15590,119,1,No,0,,,,,,,,,,,
15591,119,1,No,0,,1240,,,,,,,,,
15595,20,1,No,0,,34,244,31,353,263,1295,641,312,1342,920
15596,20,1,No,0,,40,39,1078,229,341,447,281,613,13,545
15597,20,1,Yes,1,1286 ChildOf 20,527,1234,754,925,1331,316,242,807,1286,1298
15602,200,1,Yes,2,"200 and 583 are siblings, 1258 ChildOf 200",81,546,82,401,91,1075,583,1069,1258,64
15606,284,1,No,0,,,,,,,,,,,
15607,284,1,No,0,,435,1096,615,915,590,1058,25,1086,913,652
15608,284,1,No,0,,1095,1072,1052,603,91,622,624,454,1090,126
15609,284,1,Yes,2,"1283 ChildOf 284, 1260 ChildOf 284",250,1232,1278,1385,1283,642,1260,1236,209,488
15610,284,1,Yes,1,1323 ChildOf 284,1299,1351,1323,,,,,,,
15611,284,1,No,0,,1254,329,,,,,,,,
15612,284,1,No,0,,79,,,,,,,,,
15613,284,1,Yes,1,1267 ChildOf 284,1267,1039,35,1246,89,,,,,
15614,284,1,No,0,,,,,,,,,,,
15615,284,1,No,0,,1071,111,26,621,28,637,1281,415,58,1064
15616,284,1,No,0,,1261,,,,,,,,,
15617,284,1,Yes,2,"1312 ChildOf 284, 1276 ChildOf 284",1064,1054,1312,1071,111,1276,433,360,558,396
15618,284,1,No,0,,81,82,401,1075,583,64,1258,91,546,1072
15619,284,1,No,0,,,,,,,,,,,
15620,284,1,No,0,,1240,,,,,,,,,
15622,200,1,No,0,,,,,,,,,,,
15623,284,1,No,0,,333,51,793,494,395,657,50,52,48,221
15624,284,1,No,0,,8,314,788,477,623,391,625,430,425,410
15625,284,1,Yes,1,1242 ChildOf 284,433,605,1284,1074,1094,1046,1392,1242,478,1164
15626,284,1,Yes,1,1292 ChildOf 284,1190,1336,1292,611,,,,,,
15627,284,1,Yes,1,1312 ChildOf 284,111,558,1312,1064,1070,621,1071,457,433,1073
15628,284,1,No,0,,1240,,,,,,,,,
15629,284,1,No,0,,1240,,,,,,,,,
15630,284,1,No,0,,1240,20,,,,,,,,
15631,284,1,No,0,,1096,590,615,1058,435,915,1080,25,1117,1056
15632,284,1,Yes,2,"1191 ChildOf 284, 1317 ChildOf 284",831,1221,94,79,226,830,1191,1317,1338,1318
15634,362,1,No,0,,,,,,,,,,,
15635,22,1,No,0,,1022,1224,1302,1311,,,,,,
15636,22,1,No,0,,,,,,,,,,,
15637,22,1,No,0,,,,,,,,,,,
15638,22,1,No,0,,1299,1351,,,,,,,,
15639,22,1,No,0,,,,,,,,,,,
15640,79,1,No,0,,621,28,26,1083,1071,1281,415,778,1047,246
15641,20,1,No,0,,,,,,,,,,,
15643,284,1,No,0,,,,,,,,,,,
15644,284,1,No,0,,1244,1326,22,1223,838,,,,,
15645,284,1,No,0,,312,612,33,626,32,29,826,30,707,1282
15646,284,1,Yes,1,1304 ChildOf 284,1329,364,1304,,,,,,,
15650,119,1,No,0,,,,,,,,,,,
15651,119,1,No,0,,653,460,1092,163,161,1093,1119,1055,1121,165
15652,119,1,Yes,1,20 CanPrecede 119,20,1240,,,,,,,,
15653,119,1,No,0,,,,,,,,,,,
15654,119,1,No,0,,1240,,,,,,,,,
15655,119,1,No,0,,1240,,,,,,,,,
15656,119,1,No,0,,1351,1299,,,,,,,,
15657,119,1,No,0,,1331,242,1234,,,,,,,
15658,119,1,No,0,,,,,,,,,,,
15659,704,1,No,0,,564,148,286,685,1078,303,545,128,40,39
15660,704,1,No,0,,,,,,,,,,,
15661,732,1,No,0,,,,,,,,,,,
15662,732,1,No,0,,1240,20,,,,,,,,
15663,732,1,No,0,,,,,,,,,,,
15665,732,1,No,0,,,,,,,,,,,
15666,416,1,No,0,,439,1187,674,733,495,305,394,528,508,279
15667,416,1,No,0,,83,109,14,129,117,97,151,289,431,789
15668,416,1,No,0,,533,534,542,240,453,272,466,419,450,610
15669,20,1,No,0,,86,1044,1043,615,692,1262,368,66,98,1188
15670,20,1,No,0,,1058,551,1122,1056,1021,923,257,1061,219,324
15671,20,1,No,0,,86,1262,368,245,66,692,299,1044,243,72
15672,20,1,No,0,,531,191,37,49,42,47,628,194,46,280
15673,20,1,No,0,,1329,,,,,,,,,
15674,20,1,Yes,1,20 CanPrecede 22,1326,1244,1273,297,79,94,1338,22,226,
15675,20,1,No,0,,,,,,,,,,,
15676,20,1,No,0,,1323,1351,1299,1256,,,,,,
15677,704,1,No,0,,1323,1351,1299,20,1240,,,,,
15678,20,1,No,0,,1330,1336,1292,611,,,,,,
15679,20,1,No,0,,,,,,,,,,,
15680,20,1,No,0,,1240,,,,,,,,,
15681,20,1,No,0,,,,,,,,,,,
15682,20,1,No,0,,546,1075,602,1069,603,64,1067,1045,82,1114
15683,20,1,No,0,,1267,35,1077,190,1039,188,1246,1278,1328,1385
15684,20,1,No,0,,1330,1341,,,,,,,,
15685,20,1,No,0,,1329,,,,,,,,,
15686,20,1,No,0,,1058,1086,1056,615,1096,923,1060,25,403,913
15687,20,1,Yes,2,"1289 ChildOf 20, 1286 ChildOf 20",1331,1301,1289,501,837,1286,601,594,666,1234
15688,20,1,No,0,,,,,,,,,,,
15689,20,1,No,0,,439,674,1187,394,305,495,528,509,607,279
15690,20,1,No,0,,662,,,,,,,,,
15691,20,1,No,0,,1124,318,1076,215,6,436,1100,595,686,1068
15692,20,1,Yes,1,Same weakness,1240,20,1299,1351,,,,,,
15693,20,1,No,0,,,,,,,,,,,
15694,20,1,No,0,,528,607,613,541,706,118,687,233,39,278
15695,20,1,No,0,,,,,,,,,,,
15696,20,1,Yes,1,Same weakness,1240,20,,,,,,,,
15697,200,1,Yes,1,497 ChildOf 200,1252,1317,1311,1224,497,1259,1274,1290,1022,1302
15698,200,1,No,0,,185,835,50,548,657,51,48,56,596,333
15699,200,1,No,0,,1240,20,,,,,,,,
15700,200,1,Yes,1,200 and 583 are siblings,91,82,1063,81,682,401,583,64,1114,1069
15701,200,1,Yes,1,200 and 583 are siblings,91,82,1063,81,401,682,583,64,1114,1069
15702,200,1,Yes,2,"200 and 1331 are siblings, 200 and 1282 are siblings",1331,1234,1286,1289,925,242,1301,316,1282,807
15703,200,1,No,0,,148,564,286,685,545,40,39,59,128,108
15704,200,1,No,0,,,,,,,,,,,
15705,200,1,No,0,,1058,1057,64,690,1107,598,530,1394,683,1105
15706,200,1,No,0,,1240,,,,,,,,,
15707,200,1,Yes,2,"200 and 1282 are siblings, 200 and 552 are siblings",29,30,33,1282,32,770,1229,552,312,125
15708,200,1,Yes,2,"200 and 1331 are siblings, 200 and 1282 are siblings",1301,1289,837,1331,601,1282,527,666,27,1234
15709,704,1,No,0,,,,,,,,,,,
15710,20,1,No,0,,1299,1323,1256,1351,,,,,,
15711,416,1,No,0,,1278,1385,642,1232,1236,1283,190,250,1260,209
15712,416,1,No,0,,1268,1269,116,1300,760,1224,1339,1220,591,843
15713,20,1,Yes,2,"20 and 138 are siblings, 20 CanPrecede 119",1393,1099,28,1047,138,616,426,119,80,26
15714,20,1,No,0,,564,148,286,685,545,128,108,39,40,1078
15715,20,1,No,0,,,,,,,,,,,
15716,20,1,No,0,,,,,,,,,,,
15717,20,1,No,0,,,,,,,,,,,
15718,20,1,No,0,,,,,,,,,,,
15719,20,1,No,0,,,,,,,,,,,
15720,20,1,Yes,1,Same weakness,1240,20,,,,,,,,
15723,20,1,Yes,1,Same weakness,1240,20,,,,,,,,
15724,20,1,No,0,,,,,,,,,,,
15725,20,1,No,0,,,,,,,,,,,
15726,20,1,No,0,,,,,,,,,,,
15727,125,1,Yes,1,825 CanPrecede 125,1281,26,621,1071,825,616,354,415,1083,111
15728,125,1,No,0,,329,1233,472,829,1264,843,662,759,943,1270
15729,125,1,No,0,,1329,,,,,,,,,
15730,125,1,No,0,,662,1233,207,1267,35,829,329,441,759,768
15731,125,1,No,0,,1385,35,1278,190,642,1236,188,250,1283,1267
15732,125,1,No,0,,,,,,,,,,,
15733,125,1,No,0,,,,,,,,,,,
15734,125,1,No,0,,1329,1257,,,,,,,,
15735,125,1,No,0,,1084,597,1085,1089,1120,1058,1094,1066,761,1042
15736,125,1,No,0,,35,1267,1039,1077,1246,662,89,1328,1236,190
15737,125,1,No,0,,1251,362,,,,,,,,
15738,125,1,No,0,,,,,,,,,,,
15739,125,1,No,0,,,,,,,,,,,
15740,125,1,No,0,,1240,20,,,,,,,,
15741,125,1,No,0,,1070,111,1064,1073,415,457,1312,1071,637,370
15742,125,1,No,0,,1240,20,,,,,,,,
15743,416,1,No,0,,1391,1115,594,1048,1282,1285,1024,576,1301,1189
15744,416,1,No,0,,,,,,,,,,,
15745,416,1,No,0,,,,,,,,,,,
15746,125,1,No,0,,111,1064,1312,1054,415,1070,621,637,1384,457
15747,20,1,Yes,1,Same weakness,1240,20,,,,,,,,
15748,20,1,No,0,,,,,,,,,,,
15749,20,1,No,0,,1240,,,,,,,,,
15750,20,1,No,0,,,,,,,,,,,
15751,20,1,No,0,,14,83,117,109,129,151,97,431,491,122
15752,362,1,No,0,,,,,,,,,,,
15753,362,1,No,0,,,,,,,,,,,
15754,362,1,No,0,,,,,,,,,,,
15755,362,1,No,0,,,,,,,,,,,
15756,20,1,No,0,,,,,,,,,,,
15757,79,1,No,0,,1240,,,,,,,,,
15758,362,1,No,0,,488,1260,1320,1278,250,1385,520,1232,502,539
15759,362,1,No,0,,829,1222,329,1268,843,1300,823,760,1254,1269
15760,362,1,No,0,,1221,1191,830,226,1318,,,,,
15761,362,1,No,0,,,,,,,,,,,
15762,362,1,No,0,,1268,1300,760,1339,1303,1269,116,829,1222,1270
15763,125,1,No,0,,1303,760,1268,1300,88,329,1339,1270,1269,1222
15764,125,1,No,0,,1058,551,1021,775,257,1056,590,214,1117,403
15765,125,1,No,0,,785,795,1106,599,271,36,1076,317,154,11
15766,125,1,No,0,,35,1246,1039,1077,1267,662,89,329,1385,190
15767,787,1,No,0,,,,,,,,,,,
15768,787,1,No,0,,,,,,,,,,,
15769,362,1,No,0,,,,,,,,,,,
15770,362,1,No,0,,1240,,,,,,,,,
15771,416,1,No,0,,,,,,,,,,,
15772,416,1,No,0,,,,,,,,,,,
15773,416,1,No,0,,1282,1193,1301,1391,918,1115,1289,594,912,27
15774,416,1,No,0,,,,,,,,,,,
15775,416,1,No,0,,,,,,,,,,,
15776,416,1,No,0,,391,326,487,484,180,410,593,314,409,1062
15777,416,1,No,0,,391,484,326,180,410,8,409,494,805,181
15778,416,1,No,0,,20,1240,,,,,,,,
15779,416,1,No,0,,1240,,,,,,,,,
15780,416,1,No,0,,1240,20,,,,,,,,
15781,416,1,No,0,,1323,1299,1351,1256,,,,,,
15782,416,1,No,0,,1055,144,143,142,1121,1333,1118,1123,1119,653
15783,416,1,No,0,,319,1326,1389,1223,,,,,,
15784,416,1,No,0,,1256,1351,1299,1323,,,,,,
15785,416,1,No,0,,1221,830,1191,1318,,,,,,
15786,281,1,No,0,,35,1267,1039,190,1278,1328,1385,1246,662,1236
15787,281,1,No,0,,,,,,,,,,,
15788,281,1,No,0,,,,,,,,,,,
15789,281,1,No,0,,1084,524,1094,597,1108,1089,294,367,761,1288
15790,281,1,No,0,,,,,,,,,,,
15791,281,1,No,0,,,,,,,,,,,
15792,281,1,No,0,,1240,,,,,,,,,
15794,311,1,No,0,,,,,,,,,,,
15795,311,1,No,0,,1330,,,,,,,,,
15796,311,1,No,0,,1059,,,,,,,,,
15797,311,1,No,0,,1332,,,,,,,,,
15798,311,1,No,0,,,,,,,,,,,
15799,311,1,No,0,,1256,1299,1323,,,,,,,
15800,311,1,No,0,,1331,1301,130,1234,837,501,1115,1289,1282,1272
15801,311,1,No,0,,433,1312,1284,605,1094,1074,463,1054,360,1242
15802,119,1,No,0,,,,,,,,,,,
15803,119,1,No,0,,,,,,,,,,,
15804,119,1,No,0,,86,1044,615,1262,368,66,98,692,245,1043
15805,119,1,No,0,,612,626,312,647,1235,764,262,1177,212,492
15806,119,1,No,0,,,,,,,,,,,
15807,119,1,Yes,1,20 CanPrecede 119,1240,1299,20,,,,,,,
15808,119,1,Yes,1,20 CanPrecede 119,20,1299,1240,,,,,,,
15809,79,1,No,0,,1351,1299,1240,1256,20,1323,,,,
15810,200,1,No,0,,,,,,,,,,,
15811,200,1,No,0,,,,,,,,,,,
15812,200,1,No,0,,35,1039,1267,1246,1077,89,190,662,1236,1385
15813,200,1,No,0,,1059,,,,,,,,,
15814,200,1,No,0,,1299,1256,1351,1323,,,,,,
15815,200,1,Yes,2,"1273 ChildOf 200, 200 and 22 are siblings",1338,1273,297,22,,,,,,
15816,200,1,No,0,,1106,11,1076,785,318,436,36,599,1124,795
15817,200,1,No,0,,,,,,,,,,,
15818,200,1,Yes,1,497 ChildOf 200,1317,1191,226,1322,1318,1221,830,74,497,1252
15819,200,1,No,0,,,,,,,,,,,
15820,200,1,No,0,,1090,772,1103,179,1091,603,1052,622,317,454
15821,200,1,No,0,,1268,116,1339,1224,416,1220,591,1300,1269,760
15822,200,1,No,0,,,,,,,,,,,
15823,200,1,No,0,,,,,,,,,,,
15824,119,1,No,0,,79,1221,,,,,,,,
15825,119,1,No,0,,,,,,,,,,,
15826,119,1,No,0,,,,,,,,,,,
15827,119,1,No,0,,1323,,,,,,,,,
15828,119,1,No,0,,,,,,,,,,,
15829,119,1,No,0,,156,43,42,38,49,926,46,56,48,55
15830,119,1,Yes,1,1339 CanPrecede 119,1224,1220,1268,116,200,591,1339,1022,1314,1316
15831,119,1,No,0,,,,,,,,,,,
15832,119,1,No,0,,1320,520,502,539,578,34,,,,
15833,119,1,No,0,,1261,,,,,,,,,
15834,119,1,No,0,,1104,616,134,1315,246,671,61,1125,1275,1049
15835,119,1,No,0,,1104,616,1176,138,1275,80,134,363,1315,246
15836,119,1,No,0,,,,,,,,,,,
15837,119,1,No,0,,,,,,,,,,,
15838,119,1,Yes,1,20 CanPrecede 119,1256,1299,1240,1323,20,,,,,
15839,119,1,No,0,,,,,,,,,,,
15840,119,1,Yes,1,20 CanPrecede 119,1240,20,1256,1299,,,,,,
15841,119,1,No,0,,,,,,,,,,,
15842,119,1,No,0,,,,,,,,,,,
15843,416,1,No,0,,,,,,,,,,,
15844,416,1,No,0,,1240,,,,,,,,,
15845,416,1,No,0,,1330,,,,,,,,,
15846,416,1,No,0,,,,,,,,,,,
15847,416,1,No,0,,96,122,14,83,421,234,37,157,194,628
15848,416,1,No,0,,1193,32,33,186,30,29,24,27,912,1310
15849,416,1,No,0,,,,,,,,,,,
15850,1021,1,No,0,,1190,,,,,,,,,
15851,476,1,No,0,,,,,,,,,,,
15852,476,1,No,0,,1240,,,,,,,,,
15853,79,1,No,0,,1312,605,396,433,1054,463,1284,1064,558,111
15854,79,1,No,0,,,,,,,,,,,
15855,79,1,No,0,,,,,,,,,,,
15856,787,1,No,0,,20,,,,,,,,,
15857,787,1,No,0,,1317,1221,1322,226,74,1274,1318,830,,
15859,787,1,No,0,,263,1248,,,,,,,,
15860,787,1,No,0,,1299,1351,1256,1323,,,,,,
15861,787,1,No,0,,1332,1304,1261,,,,,,,
15862,787,1,No,0,,329,829,759,472,843,1233,1264,1303,1270,943
15863,787,1,No,0,,1299,1351,20,,,,,,,
15864,787,1,No,0,,,,,,,,,,,
15865,787,1,No,0,,829,329,1264,843,1233,472,759,207,662,1270
15866,200,1,No,0,,113,1251,1329,362,798,916,,,,
15867,200,1,No,0,,1256,1299,1240,1351,,,,,,
15868,200,1,Yes,1,200 and 134 are siblings,1315,61,138,616,1104,1125,567,1319,106,134
15869,200,1,No,0,,825,1281,621,1071,26,636,457,1384,28,415
15872,416,1,No,0,,619,581,92,595,150,124,766,436,413,6
15873,284,1,No,0,,1256,,,,,,,,,
15874,284,1,No,0,,1090,603,179,1052,772,785,317,1088,1127,622
15875,20,1,Yes,1,1284 ChildOf 20,605,1284,1074,433,1085,1097,1094,1089,664,1242
15876,20,1,No,0,,1094,1097,77,779,1085,1242,1392,605,1089,433
15877,20,1,No,0,,,,,,,,,,,
15878,20,1,No,0,,1250,,,,,,,,,
15879,20,1,No,0,,,,,,,,,,,
15880,20,1,No,0,,1223,1389,1326,319,,,,,,
15881,20,1,No,0,,829,329,207,1264,662,943,759,843,472,1233
15882,20,1,No,0,,,,,,,,,,,
15883,20,1,No,0,,1299,1351,1256,,,,,,,
15884,20,1,No,0,,1299,1351,1323,1256,,,,,,
15885,416,1,No,0,,1256,,,,,,,,,
15886,416,1,No,0,,1240,,,,,,,,,
15887,416,1,No,0,,,,,,,,,,,
15888,416,1,No,0,,,,,,,,,,,
15889,416,1,No,0,,1323,1299,,,,,,,,
15890,416,1,No,0,,1240,20,,,,,,,,
15891,416,1,No,0,,1240,,,,,,,,,
15892,416,1,No,0,,527,925,316,567,1331,917,579,667,863,1116
15893,416,1,No,0,,1240,1299,,,,,,,,
15894,416,1,No,0,,,,,,,,,,,
15895,416,1,No,0,,1235,31,34,1342,641,647,312,764,626,262
15896,416,1,No,0,,185,50,835,657,548,596,48,494,56,51
15897,190,1,No,0,,1058,598,1057,1107,530,683,1113,428,583,467
15898,190,1,No,0,,93,49,42,46,55,38,44,797,663,45
15899,190,1,Yes,2,"190 and 193 are siblings, 190 and 131 are siblings",378,287,584,833,166,193,344,131,220,1111
15900,190,1,Yes,1,190 and 191 are siblings,531,49,191,42,93,44,55,46,628,194
15901,200,1,No,0,,1119,1092,23,1118,1093,653,914,146,141,1055
15902,20,1,Yes,1,Same weakness,1240,20,,,,,,,,
15905,119,1,No,0,,1282,574,594,782,1301,1024,1189,1193,576,1331
15906,119,1,No,0,,1330,1190,,,,,,,,
15907,119,1,No,0,,,,,,,,,,,
15908,119,1,No,0,,64,546,583,127,91,428,336,1075,1258,682
15909,119,1,No,0,,531,191,93,797,42,628,49,37,38,55
15910,119,1,No,0,,1007,,,,,,,,,
15911,119,1,No,0,,111,1064,1071,415,1054,1070,621,637,558,26
15912,119,1,No,0,,583,64,202,82,1075,481,91,401,546,127
15913,119,1,Yes,1,128 CanPrecede 119,655,128,564,553,148,680,349,40,108,507
15914,119,1,No,0,,1058,1122,1086,590,1056,551,1096,1060,615,403
15915,119,1,No,0,,,,,,,,,,,
15916,119,1,Yes,1,1260 CanPrecede 119,1260,250,1232,648,1385,488,1320,470,1278,400
15917,119,1,No,0,,439,674,305,733,528,1187,394,495,279,607
15918,119,1,Yes,1,466 ChildOf 119,533,534,542,240,466,272,453,560,459,84
15919,119,1,No,0,,22,1338,1326,1273,838,1223,1244,1389,828,639
15920,20,1,No,0,,1299,1323,,,,,,,,
15921,20,1,No,0,,613,104,614,510,281,40,39,697,538,545
15923,20,1,No,0,,,,,,,,,,,
15924,20,1,No,0,,1299,,,,,,,,,
15925,20,1,No,0,,1267,35,1039,1246,662,1328,1278,1077,190,89
15926,20,1,Yes,1,20 and 138 are siblings,1315,616,61,1104,138,28,1319,1109,1125,134
15927,20,1,No,0,,35,1267,1039,1328,1246,1278,190,1236,89,1385
15928,20,1,No,0,,314,430,623,8,477,1296,694,425,391,788
15929,20,1,Yes,2,"1289 ChildOf 20, 1285 ChildOf 20",1282,918,24,1266,1289,1301,29,30,594,1285
15930,20,1,No,0,,,,,,,,,,,
15931,20,1,No,0,,1072,1095,624,1067,126,603,1127,454,1069,1090
15932,20,1,Yes,1,Same weakness,1240,20,,,,,,,,
15933,416,1,No,0,,94,79,831,1273,1221,830,1338,226,1318,22
15934,119,1,No,0,,508,509,439,182,676,173,309,269,608,218
15935,119,1,No,0,,920,520,1321,1247,502,1320,577,1295,244,1248
15936,119,1,Yes,1,843 CanPrecede 119,1233,207,662,829,843,1264,350,35,472,1246
15937,119,1,No,0,,583,64,546,127,683,82,1075,91,682,1072
15938,119,1,No,0,,,,,,,,,,,
15939,119,1,No,0,,91,1063,546,81,583,82,682,73,401,1114
15940,119,1,No,0,,1268,,,,,,,,,
15941,119,1,Yes,1,20 CanPrecede 119,1351,1299,1323,1256,20,,,,,
15942,119,1,Yes,1,1339 CanPrecede 119,1268,1339,1269,116,1300,760,1220,1224,88,416
15943,119,1,No,0,,1224,1231,1022,1316,1302,1314,1311,1274,,
15944,119,1,Yes,1,125 ChildOf 119,1310,1282,30,29,33,32,1313,552,125,1253
15945,119,1,Yes,1,805 ChildOf 119,410,391,805,253,181,593,326,484,1062,53
15946,119,1,No,0,,,,,,,,,,,
15947,119,1,No,0,,,,,,,,,,,
15948,119,1,No,0,,1022,1302,1274,1311,1252,,,,,
15949,119,1,No,0,,316,527,567,1116,1234,579,667,917,925,184
15950,119,1,No,0,,,,,,,,,,,
15951,119,1,No,0,,1089,1085,765,1094,1120,77,597,524,1287,1046
15952,119,1,Yes,1,20 CanPrecede 119,1299,1351,1323,1240,20,,,,,
15953,190,1,No,0,,1299,1351,1256,,,,,,,
15954,20,1,No,0,,,,,,,,,,,
15955,20,1,No,0,,,,,,,,,,,
15957,20,1,No,0,,,,,,,,,,,
15958,20,1,No,0,,,,,,,,,,,
15959,732,1,No,0,,1059,,,,,,,,,
15961,732,1,No,0,,49,42,44,93,797,46,55,45,663,38
15962,732,1,Yes,1,732 and 491 are siblings,14,491,97,482,311,794,789,83,384,109
15963,732,1,No,0,,108,348,638,688,148,669,564,71,128,553
15964,732,1,Yes,1,732 and 491 are siblings,482,97,789,491,14,311,794,129,83,384
15965,732,1,No,0,,1061,598,489,1058,551,1122,1394,467,511,834
15966,732,1,No,0,,1299,1323,1240,,,,,,,
15967,732,1,No,0,,,,,,,,,,,
15968,732,1,No,0,,1322,,,,,,,,,
15969,732,1,Yes,1,732 and 642 are siblings,250,1204,1232,1278,1260,1283,1385,642,1320,1267
15970,732,1,No,0,,1123,315,1118,330,160,162,,,,
15971,732,1,Yes,1,732 and 8 are siblings,623,314,8,788,487,477,625,556,391,430
15972,732,1,No,0,,50,185,548,835,51,596,56,48,54,1390
15973,732,1,Yes,2,"732 and 1282 are siblings, 732 and 552 are siblings",1193,33,32,1282,30,552,29,1229,612,125
15974,732,1,No,0,,1086,1058,923,590,1056,403,435,432,1060,25
15975,732,1,No,0,,1058,590,25,913,1117,1056,1096,615,1086,1041
15976,20,1,No,0,,1329,,,,,,,,,
15977,20,1,No,0,,,,,,,,,,,
15978,20,1,Yes,1,20 and 138 are siblings,426,1083,28,1393,621,616,1281,26,778,138
15979,20,1,No,0,,1240,,,,,,,,,
15981,20,1,No,0,,,,,,,,,,,
15982,20,1,No,0,,14,122,422,83,96,121,230,157,129,1038
15983,20,1,No,0,,108,349,688,638,669,482,587,680,348,5
15984,20,1,No,0,,1187,439,495,528,305,674,279,541,218,607
15985,20,1,No,0,,657,48,56,783,54,500,198,156,42,49
15986,20,1,Yes,1,1284 ChildOf 20,433,1074,1284,1312,1054,1094,478,605,396,1046
15987,416,1,No,0,,540,787,317,436,313,627,1091,785,1126,1068
15988,416,1,Yes,1,415 PeerOf 416,1054,111,1064,415,1312,1073,,,,
15992,20,1,No,0,,1329,,,,,,,,,
15993,20,1,No,0,,,,,,,,,,,
15994,200,1,Yes,1,200 and 493 are siblings,546,1069,1052,1127,602,1095,493,1045,471,682
15995,200,1,Yes,1,1295 ChildOf 200,1248,31,34,1295,263,244,920,1243,1342,1265
15996,200,1,Yes,2,"200 and 1331 are siblings, 1272 CanPrecede 200",1331,1272,1234,807,527,242,252,,,
15997,119,1,No,0,,1299,,,,,,,,,
15998,119,1,No,0,,1299,1256,1351,1323,,,,,,
15999,20,1,No,0,,,,,,,,,,,
16000,20,1,No,0,,148,564,286,685,39,40,545,59,128,303
16002,416,1,No,0,,1090,1091,103,1126,1088,785,1127,1103,1106,317
16003,20,1,Yes,1,20 and 116 are siblings,1268,116,,,,,,,,
16004,416,1,No,0,,,,,,,,,,,
16005,20,1,No,0,,1106,436,1076,1124,785,1100,599,36,317,1091
16006,125,1,No,0,,,,,,,,,,,
16007,125,1,No,0,,,,,,,,,,,
16008,200,1,No,0,,1094,1085,1089,1120,1164,1084,1074,1287,1042,1097
16009,200,1,No,0,,1268,116,1339,1224,1269,1300,1220,,,
16010,200,1,No,0,,,,,,,,,,,
16011,200,1,No,0,,,,,,,,,,,
