Index,CWE,Vulnerable,relation-with-Top-3,#relevant-top-3,relations,TP,TN,FP,FN,Extra FN,similar-id-1,similar-id-2,similar-id-3
15972,732,1,No,0,,,,,,Yes,50,185,548
15973,732,1,No,0,,,,,,Yes,1193,33,32
15974,732,1,No,0,,,,,,Yes,1086,1058,923
15975,732,1,No,0,,,,,,Yes,1058,590,25
15976,20,1,No,0,,,,,Yes,,,,
15977,20,1,No,0,,,,,Yes,,,,
15978,20,1,No,0,,,,,,Yes,426,1083,28
15979,20,1,No,0,,,,,Yes,,,,
15981,20,1,No,0,,,,,Yes,,,,
15982,20,1,No,0,,,,,,Yes,14,122,422
15983,20,1,No,0,,,,,,Yes,108,349,688
15984,20,1,No,0,,,,,,Yes,1187,439,495
15985,20,1,No,0,,,,,,Yes,657,48,56
15986,20,1,Yes,1,1284 ChildOf 20,Yes,,,,,433,1074,1284
15987,416,1,No,0,,,,,,Yes,540,787,317
15988,416,1,No,0,,,,,,Yes,1054,,
15992,20,1,No,0,,,,,,Yes,1329,,
15993,20,1,No,0,,,,,Yes,,,,
15994,200,1,No,0,,,,,,Yes,546,1069,1052
15995,200,1,No,0,,,,,,Yes,1248,31,34
15996,200,1,No,0,,,,,Yes,,,,
15997,119,1,No,0,,,,,Yes,,,,
15998,119,1,No,0,,,,,,Yes,1299,1256,1351
15999,20,1,No,0,,,,,Yes,,,,
16000,20,1,No,0,,,,,,Yes,148,564,286
16002,416,1,No,0,,,,,,Yes,1090,1091,103
16003,20,1,No,0,,,,,Yes,,,,
16004,416,1,No,0,,,,,Yes,,,,
16005,20,1,No,0,,,,,,Yes,1106,436,1076
16006,125,1,No,0,,,,,Yes,,,,
16007,125,1,No,0,,,,,Yes,,,,
16008,200,1,No,0,,,,,,Yes,1094,1085,1089
16009,200,1,No,0,,,,,,Yes,1268,116,1339
16010,200,1,No,0,,,,,Yes,,,,
16011,200,1,No,0,,,,,Yes,,,,
16012,200,1,No,0,,,,,Yes,,,,
16013,125,1,No,0,,,,,,Yes,1351,1323,1299
16014,125,1,No,0,,,,,Yes,,,,
16015,125,1,No,0,,,,,Yes,,,,
16016,125,1,No,0,,,,,,Yes,1351,1323,1299
16017,125,1,No,0,,,,,,Yes,1323,1299,1256
16018,125,1,No,0,,,,,Yes,,,,
16019,125,1,No,0,,,,,,Yes,1323,1299,1351
16020,125,1,No,0,,,,,Yes,,,,
16021,125,1,No,0,,,,,,Yes,1351,1299,1256
16022,732,1,No,0,,,,,Yes,,,,
16023,20,1,No,0,,,,,Yes,,,,
16024,20,1,No,0,,,,,Yes,,,,
16025,20,1,No,0,,,,,,Yes,1007,1250,327
16026,20,1,No,0,,,,,Yes,,,,
16027,20,1,No,0,,,,,Yes,,,,
16028,20,1,No,0,,,,,Yes,,,,
16029,20,1,No,0,,,,,Yes,,,,
16030,20,1,No,0,,,,,Yes,,,,
16031,20,1,No,0,,,,,,Yes,1240,,
16032,79,1,No,0,,,,,Yes,,,,
16033,200,1,No,0,,,,,Yes,,,,
16034,416,1,No,0,,,,,Yes,,,,
16035,20,1,No,0,,,,,Yes,,,,
16036,20,1,No,0,,,,,Yes,,,,
16037,20,1,No,0,,,,,,Yes,551,1058,219
16039,416,1,No,0,,,,,,Yes,1320,250,488
16040,20,1,No,0,,,,,,Yes,546,,
16041,20,1,No,0,,,,,,Yes,33,29,626
16042,119,1,No,0,,,,,Yes,,,,
16043,119,1,No,0,,,,,,Yes,1326,319,
16044,119,1,No,0,,,,,,Yes,760,,
16045,119,1,No,0,,,,,Yes,,,,
16046,119,1,No,0,,,,,Yes,,,,
16047,119,1,Yes,1,20 CanPrecede 119,Yes,,,,,1240,20,
16048,119,1,No,0,,,,,Yes,,,,
16049,119,1,No,0,,,,,,Yes,1250,,
16050,119,1,No,0,,,,,,Yes,1282,32,29
16051,119,1,No,0,,,,,Yes,,,,
16052,119,1,No,0,,,,,Yes,,,,
16053,119,1,No,0,,,,,Yes,,,,
16054,119,1,No,0,,,,,,Yes,545,59,1078
16055,20,1,No,0,,,,,Yes,,,,
16057,20,1,No,0,,,,,Yes,,,,
16058,20,1,No,0,,,,,Yes,,,,
16059,20,1,No,0,,,,,,Yes,1063,91,1114
16060,20,1,No,0,,,,,,Yes,1320,250,488
16061,20,1,No,0,,,,,,Yes,1058,583,683
16062,20,1,No,0,,,,,,Yes,26,28,621
16063,20,1,No,0,,,,,,Yes,1106,436,1076
16064,20,1,No,0,,,,,,Yes,436,1076,36
16065,20,1,No,0,,,,,,Yes,667,917,567
16066,20,1,No,0,,,,,Yes,,,,
16067,20,1,No,0,,,,,,Yes,1052,1127,603
16068,20,1,No,0,,,,,,Yes,583,64,91
16069,20,1,No,0,,,,,Yes,,,,
16070,20,1,No,0,,,,,,Yes,785,599,436
16071,20,1,No,0,,,,,Yes,,,,
16072,20,1,No,0,,,,,,Yes,1267,,
16073,20,1,Yes,1,20 and 116 are siblings,Yes,,,,,116,1268,1339
16074,20,1,No,0,,,,,,Yes,29,33,1282
16075,20,1,No,0,,,,,,Yes,1290,,
16076,20,1,No,0,,,,,,Yes,1084,524,367
16077,20,1,No,0,,,,,,Yes,1058,1107,598
16078,20,1,No,0,,,,,Yes,,,,
16079,20,1,No,0,,,,,,Yes,1058,86,692
16080,20,1,No,0,,,,,Yes,,,,
16081,20,1,No,0,,,,,Yes,,,,
16082,20,1,No,0,,,,,,Yes,436,1100,1076
16083,20,1,No,0,,,,,,Yes,35,1278,1385
16084,20,1,No,0,,,,,Yes,,,,
16085,20,1,No,0,,,,,,Yes,1193,626,312
16086,20,1,No,0,,,,,,Yes,1260,488,1385
16087,20,1,No,0,,,,,Yes,,,,
16088,20,1,No,0,,,,,,Yes,317,1106,313
16089,20,1,No,0,,,,,,Yes,410,425,391
16090,20,1,No,0,,,,,,Yes,1222,843,88
16091,20,1,No,0,,,,,,Yes,1224,1022,
16092,20,1,Yes,1,20 and 116 are siblings,Yes,,,,,1268,116,1339
16093,20,1,No,0,,,,,,Yes,1224,1302,
16094,20,1,No,0,,,,,,Yes,1058,81,82
16096,20,1,No,0,,,,,,Yes,1059,,
16097,20,1,No,0,,,,,Yes,,,,
16098,20,1,No,0,,,,,,Yes,1393,80,1281
16099,20,1,No,0,,,,,,Yes,1330,1341,259
16100,20,1,No,0,,,,,,Yes,329,843,829
16101,20,1,No,0,,,,,,Yes,1331,1301,
16102,20,1,No,0,,,,,,Yes,185,548,50
16103,20,1,No,0,,,,,,Yes,595,1101,924
16104,20,1,Yes,1,1289 ChildOf 20,Yes,,,,,1282,1301,1289
16105,20,1,Yes,1,20 CanPrecede 119,Yes,,,,,621,119,28
16106,20,1,Yes,1,Same weakness,Yes,,,,,20,,
16107,20,1,No,0,,,,,,Yes,488,250,1260
16108,200,1,No,0,,,,,Yes,,,,
16109,416,1,No,0,,,,,Yes,,,,
16110,362,1,No,0,,,,,,Yes,35,89,1267
16111,362,1,No,0,,,,,,Yes,590,615,1096
16112,362,1,No,0,,,,,,Yes,590,615,1096
16113,362,1,No,0,,,,,,Yes,590,615,1096
16114,362,1,No,0,,,,,Yes,,,,
16115,362,1,No,0,,,,,,Yes,1385,1278,642
16116,362,1,No,0,,,,,,Yes,690,375,598
16117,362,1,No,0,,,,,,Yes,91,546,82
16118,362,1,No,0,,,,,,Yes,567,667,1125
16119,362,1,No,0,,,,,,Yes,1125,777,1315
16120,362,1,Yes,1,61 Requires 362,Yes,,,,,1125,777,61
16121,362,1,No,0,,,,,,Yes,121,157,14
16122,362,1,No,0,,,,,,Yes,1331,316,527
16123,362,1,No,0,,,,,Yes,,,,
16124,362,1,No,0,,,,,Yes,,,,
16125,362,1,No,0,,,,,,Yes,1240,,
16126,362,1,No,0,,,,,Yes,,,,
16127,362,1,No,0,,,,,,Yes,91,82,546
16128,362,1,No,0,,,,,,Yes,91,82,546
16129,362,1,No,0,,,,,,Yes,1312,1054,1064
16130,362,1,No,0,,,,,,Yes,1312,1054,1064
16131,362,1,No,0,,,,,,Yes,1312,1054,1064
16132,732,1,Yes,1,732 and 1331 are siblings,Yes,,,,,1301,338,1331
16133,732,1,No,0,,,,,Yes,,,,
16134,732,1,No,0,,,,,,Yes,330,1296,404
16135,732,1,No,0,,,,,,Yes,567,1049,917
16136,732,1,No,0,,,,,,Yes,1385,250,1232
16137,732,1,No,0,,,,,,Yes,1122,1058,1086
16138,732,1,No,0,,,,,,Yes,1058,615,590
16139,732,1,No,0,,,,,,Yes,1089,1094,765
16140,732,1,No,0,,,,,,Yes,472,829,1264
16141,732,1,No,0,,,,,,Yes,1289,912,594
16142,732,1,No,0,,,,,Yes,,,,
16143,732,1,No,0,,,,,Yes,,,,
16144,732,1,No,0,,,,,Yes,,,,
16145,732,1,No,0,,,,,Yes,,,,
16146,732,1,No,0,,,,,,Yes,1339,1268,1269
16147,732,1,No,0,,,,,,Yes,1317,1191,830
16148,732,1,No,0,,,,,Yes,,,,
16149,732,1,No,0,,,,,Yes,,,,
16150,732,1,No,0,,,,,,Yes,1341,1330,327
16151,732,1,No,0,,,,,,Yes,1299,,
16152,732,1,No,0,,,,,,Yes,1059,,
16153,732,1,No,0,,,,,,Yes,111,1064,1312
16154,732,1,No,0,,,,,,Yes,467,572,834
16155,732,1,No,0,,,,,,Yes,1085,1084,1094
16156,732,1,No,0,,,,,Yes,,,,
16157,732,1,No,0,,,,,,Yes,1268,116,1269
16158,732,1,No,0,,,,,,Yes,1329,,
16159,732,1,No,0,,,,,,Yes,1224,1311,1302
16160,732,1,No,0,,,,,Yes,,,,
16161,732,1,No,0,,,,,Yes,,,,
16162,732,1,No,0,,,,,,Yes,1222,329,1269
16163,732,1,No,0,,,,,,Yes,662,35,1267
16164,787,1,No,0,,,,,,Yes,1268,1339,1300
16165,787,1,No,0,,,,,Yes,,,,
16166,787,1,No,0,,,,,Yes,,,,
16167,787,1,No,0,,,,,Yes,,,,
16168,787,1,No,0,,,,,,Yes,1299,,
16169,787,1,No,0,,,,,,Yes,1240,20,
16170,787,1,No,0,,,,,,Yes,22,,
16171,787,1,No,0,,,,,Yes,,,,
16172,787,1,No,0,,,,,Yes,,,,
16173,787,1,No,0,,,,,,Yes,1273,1326,1223
16174,787,1,No,0,,,,,,Yes,1326,1389,828
16175,787,1,No,0,,,,,Yes,,,,
16176,787,1,No,0,,,,,Yes,,,,
16177,787,1,No,0,,,,,Yes,,,,
16178,787,1,No,0,,,,,Yes,,,,
16179,787,1,No,0,,,,,Yes,,,,
16180,787,1,No,0,,,,,,Yes,34,31,244
16181,787,1,No,0,,,,,,Yes,527,575,1234
16182,787,1,No,0,,,,,Yes,,,,
16183,787,1,No,0,,,,,,Yes,567,1049,667
16184,787,1,No,0,,,,,,Yes,1224,1022,1316
16185,787,1,No,0,,,,,,Yes,1059,,
16186,787,1,No,0,,,,,,Yes,1240,,
16187,787,1,No,0,,,,,Yes,,,,
16188,787,1,No,0,,,,,,Yes,662,207,1264
16189,787,1,No,0,,,,,,Yes,1278,1385,190
16190,787,1,No,0,,,,,Yes,,,,
16191,787,1,No,0,,,,,Yes,,,,
16192,787,1,No,0,,,,,Yes,,,,
16193,787,1,No,0,,,,,Yes,,,,
16194,787,1,No,0,,,,,Yes,,,,
16195,787,1,No,0,,,,,Yes,,,,
16196,787,1,No,0,,,,,Yes,,,,
16197,787,1,No,0,,,,,Yes,,,,
16198,787,1,No,0,,,,,Yes,,,,
16199,787,1,No,0,,,,,Yes,,,,
16200,787,1,No,0,,,,,,Yes,1385,1278,642
16201,200,1,No,0,,,,,,Yes,329,,
16202,200,1,No,0,,,,,,Yes,35,1267,
16203,200,1,No,0,,,,,,Yes,435,25,1117
16204,200,1,No,0,,,,,Yes,,,,
16205,125,1,No,0,,,,,Yes,,,,
16206,125,1,No,0,,,,,Yes,,,,
16207,125,1,No,0,,,,,,Yes,561,122,37
16209,125,1,No,0,,,,,,Yes,35,89,1246
16210,79,1,No,0,,,,,,Yes,626,30,612
16211,20,1,No,0,,,,,Yes,,,,
16212,20,1,No,0,,,,,Yes,,,,
16213,20,1,No,0,,,,,Yes,,,,
16214,20,1,No,0,,,,,,Yes,1351,1299,1256
16215,20,1,No,0,,,,,Yes,,,,
16216,20,1,No,0,,,,,Yes,,,,
16217,79,1,No,0,,,,,Yes,,,,
16218,200,1,No,0,,,,,,Yes,1296,404,1123
16219,200,1,No,0,,,,,,Yes,93,42,49
16220,200,1,No,0,,,,,,Yes,1220,116,1268
16222,200,1,No,0,,,,,Yes,,,,
16223,200,1,No,0,,,,,Yes,,,,
16224,20,1,No,0,,,,,Yes,,,,
16225,200,1,No,0,,,,,Yes,,,,
16226,200,1,No,0,,,,,Yes,,,,
16227,269,1,Yes,1,269 and 1267 are siblings,Yes,,,,,1267,35,1039
16228,269,1,No,0,,,,,,Yes,1392,1074,1094
16229,269,1,No,0,,,,,,Yes,1389,1326,1223
16230,269,1,Yes,2,"269 and 1317 are siblings, 269 and 1274 are siblings",Yes,,,,,1317,1274,497
16231,269,1,Yes,1,269 and 1292 are siblings,Yes,,,,,1292,611,
16232,269,1,No,0,,,,,,Yes,23,1092,1119
16233,269,1,No,0,,,,,Yes,,,,
16234,787,1,No,0,,,,,Yes,,,,
16235,416,1,No,0,,,,,Yes,,,,
16236,119,1,No,0,,,,,,Yes,1250,,
16237,119,1,No,0,,,,,,Yes,1240,,
16238,119,1,No,0,,,,,Yes,,,,
16239,601,1,No,0,,,,,,Yes,1234,1286,1331
16240,601,1,No,0,,,,,,Yes,1094,1085,1097
16241,20,1,No,0,,,,,Yes,,,,
16242,20,1,No,0,,,,,Yes,,,,
16243,20,1,No,0,,,,,Yes,,,,
16246,20,1,No,0,,,,,Yes,,,,
16247,20,1,No,0,,,,,,Yes,1240,,
16248,79,1,No,0,,,,,Yes,,,,
16249,79,1,No,0,,,,,,Yes,1240,1299,
16250,79,1,No,0,,,,,,Yes,88,1303,329
16251,119,1,No,0,,,,,Yes,,,,
16252,119,1,No,0,,,,,,Yes,1300,1268,
16253,119,1,Yes,1,843 CanPrecede 119,Yes,,,,,662,829,843
16254,416,1,No,0,,,,,Yes,,,,
16255,787,1,No,0,,,,,,Yes,1222,88,843
16256,787,1,No,0,,,,,,Yes,1320,250,1232
16257,787,1,No,0,,,,,Yes,,,,
16258,787,1,No,0,,,,,Yes,,,,
16259,787,1,No,0,,,,,Yes,,,,
16260,787,1,No,0,,,,,Yes,,,,
16261,20,1,No,0,,,,,Yes,,,,
16262,20,1,No,0,,,,,,Yes,1256,1299,1323
16263,20,1,No,0,,,,,,Yes,468,218,132
16264,20,1,No,0,,,,,,Yes,1240,,
16265,668,1,No,0,,,,,,Yes,34,1342,1295
16266,20,1,No,0,,,,,Yes,,,,
16267,416,1,No,0,,,,,,Yes,1055,144,142
16268,416,1,No,0,,,,,Yes,,,,
16269,416,1,No,0,,,,,,Yes,1301,1289,1331
16270,416,1,No,0,,,,,,Yes,79,831,226
16271,416,1,No,0,,,,,,Yes,1224,1316,1022
16272,200,1,No,0,,,,,,Yes,1091,1126,1090
16273,200,1,No,0,,,,,,Yes,316,252,527
16274,200,1,No,0,,,,,,Yes,138,616,1104
16275,200,1,No,0,,,,,Yes,,,,
16276,200,1,No,0,,,,,,Yes,92,766,619
16277,200,1,No,0,,,,,Yes,,,,
16278,200,1,No,0,,,,,,Yes,35,1246,89
16279,200,1,No,0,,,,,,Yes,1224,,
16280,200,1,No,0,,,,,Yes,,,,
16281,200,1,No,0,,,,,,Yes,1224,1311,1302
16282,200,1,No,0,,,,,Yes,,,,
16283,200,1,No,0,,,,,,Yes,1392,1242,478
16284,200,1,No,0,,,,,Yes,,,,
16285,200,1,No,0,,,,,Yes,,,,
16286,200,1,No,0,,,,,,Yes,527,667,184
16287,200,1,No,0,,,,,,Yes,433,1312,396
16288,200,1,No,0,,,,,,Yes,705,345,696
16289,200,1,No,0,,,,,Yes,,,,
16290,200,1,No,0,,,,,,Yes,1326,1223,1389
16291,200,1,No,0,,,,,Yes,,,,
16292,200,1,No,0,,,,,Yes,,,,
16293,200,1,No,0,,,,,Yes,,,,
16294,200,1,No,0,,,,,,Yes,1250,1007,
16295,200,1,No,0,,,,,Yes,,,,
16296,200,1,No,0,,,,,,Yes,1336,1292,
16297,200,1,No,0,,,,,Yes,,,,
16298,200,1,No,0,,,,,Yes,,,,
16299,200,1,No,0,,,,,Yes,,,,
16300,200,1,No,0,,,,,Yes,,,,
16301,200,1,No,0,,,,,Yes,,,,
16302,200,1,No,0,,,,,Yes,,,,
16303,200,1,No,0,,,,,,Yes,1240,,
16304,200,1,No,0,,,,,,Yes,56,657,48
16305,200,1,No,0,,,,,,Yes,435,25,590
16306,200,1,No,0,,,,,,Yes,157,121,422
16307,200,1,No,0,,,,,,Yes,691,588,220
16308,20,1,No,0,,,,,Yes,,,,
16309,20,1,No,0,,,,,Yes,,,,
16310,20,1,No,0,,,,,,Yes,1224,1314,
16311,20,1,No,0,,,,,,Yes,315,1123,330
16312,20,1,No,0,,,,,,Yes,587,5,152
16313,20,1,No,0,,,,,Yes,,,,
16314,20,1,No,0,,,,,,Yes,1326,1223,942
16315,20,1,No,0,,,,,Yes,,,,
16316,20,1,No,0,,,,,Yes,,,,
16317,20,1,No,0,,,,,Yes,,,,
16318,190,1,No,0,,,,,Yes,,,,
16319,190,1,No,0,,,,,Yes,,,,
16320,119,1,No,0,,,,,Yes,,,,
16321,664,1,No,0,,,,,Yes,,,,
16322,200,1,No,0,,,,,Yes,,,,
16323,200,1,No,0,,,,,Yes,,,,
16324,200,1,No,0,,,,,,Yes,1056,403,1086
16325,284,1,No,0,,,,,Yes,,,,
16326,284,1,No,0,,,,,Yes,,,,
16327,284,1,No,0,,,,,Yes,,,,
16328,284,1,No,0,,,,,Yes,,,,
16329,284,1,No,0,,,,,Yes,,,,
16330,284,1,No,0,,,,,Yes,,,,
16331,284,1,No,0,,,,,Yes,,,,
16332,416,1,No,0,,,,,,Yes,329,,
16333,416,1,No,0,,,,,,Yes,35,1385,
16334,190,1,No,0,,,,,,Yes,1101,595,581
16335,190,1,No,0,,,,,,Yes,1270,329,843
16337,190,1,No,0,,,,,Yes,,,,
16338,20,1,No,0,,,,,Yes,,,,
16339,362,1,No,0,,,,,Yes,,,,
16340,362,1,No,0,,,,,,Yes,561,122,241
16341,362,1,No,0,,,,,,Yes,1052,622,454
16342,362,1,No,0,,,,,Yes,,,,
16343,362,1,No,0,,,,,,Yes,1339,1268,116
16344,362,1,No,0,,,,,,Yes,527,316,863
16345,362,1,No,0,,,,,Yes,,,,
16346,362,1,No,0,,,,,,Yes,583,127,64
16347,362,1,Yes,1,421 ChildOf 362,Yes,,,,,122,96,421
16348,362,1,No,0,,,,,,Yes,1317,,
16349,362,1,No,0,,,,,Yes,,,,
16350,362,1,No,0,,,,,,Yes,616,134,1047
16351,362,1,No,0,,,,,,Yes,593,90,391
16352,362,1,No,0,,,,,Yes,,,,
16353,362,1,No,0,,,,,,Yes,121,117,157
16354,362,1,No,0,,,,,,Yes,439,495,674
16355,362,1,No,0,,,,,,Yes,433,1312,1284
16356,20,1,No,0,,,,,Yes,,,,
16358,20,1,No,0,,,,,,Yes,404,665,1296
16359,20,1,No,0,,,,,Yes,,,,
16360,20,1,No,0,,,,,Yes,,,,
16362,20,1,No,0,,,,,,Yes,1240,,
16363,20,1,No,0,,,,,Yes,,,,
16364,20,1,No,0,,,,,Yes,,,,
16365,20,1,No,0,,,,,,Yes,1351,,
16366,77,1,No,0,,,,,Yes,,,,
16367,416,1,No,0,,,,,,Yes,829,843,1233
16369,704,1,No,0,,,,,,Yes,657,596,832
16370,416,1,No,0,,,,,,Yes,1096,590,435
16371,416,1,No,0,,,,,,Yes,488,1320,1232
16372,416,1,No,0,,,,,,Yes,657,56,48
16373,416,1,No,0,,,,,Yes,,,,
16374,416,1,No,0,,,,,,Yes,92,619,758
16375,416,1,No,0,,,,,,Yes,337,330,665
16376,416,1,No,0,,,,,,Yes,1056,1058,1086
16377,416,1,No,0,,,,,,Yes,111,1070,1312
16378,416,1,No,0,,,,,Yes,,,,
16379,416,1,No,0,,,,,,Yes,106,567,1049
16380,416,1,No,0,,,,,,Yes,1391,1282,
16421,200,1,No,0,,,,,,Yes,1059,,
16422,79,1,No,0,,,,,,Yes,1299,,
16423,79,1,No,0,,,,,Yes,,,,
16425,20,1,No,0,,,,,Yes,,,,
16426,119,1,No,0,,,,,Yes,,,,
16427,119,1,No,0,,,,,,Yes,1292,,
16428,119,1,No,0,,,,,,Yes,1104,616,28
16429,119,1,No,0,,,,,,Yes,1351,1256,1299
16430,119,1,No,0,,,,,,Yes,615,245,586
16431,119,1,No,0,,,,,,Yes,433,664,605
16432,119,1,No,0,,,,,,Yes,245,1050,1044
16433,119,1,No,0,,,,,,Yes,396,433,1074
16434,119,1,No,0,,,,,,Yes,1296,908,1087
16435,119,1,No,0,,,,,,Yes,396,433,1074
16436,119,1,No,0,,,,,,Yes,653,498,460
16437,119,1,No,0,,,,,,Yes,245,1050,1044
16438,362,1,No,0,,,,,,Yes,1292,1336,611
16439,362,1,No,0,,,,,,Yes,613,281,614
16440,362,1,No,0,,,,,Yes,,,,
16441,362,1,No,0,,,,,,Yes,1256,1299,1240
16442,362,1,No,0,,,,,,Yes,828,1326,1389
16443,362,1,No,0,,,,,,Yes,28,26,621
16444,362,1,No,0,,,,,,Yes,590,1096,435
16445,362,1,No,0,,,,,,Yes,33,30,32
16446,362,1,No,0,,,,,,Yes,1331,501,
16447,200,1,No,0,,,,,Yes,,,,
16448,20,1,No,0,,,,,,Yes,362,1251,
16449,20,1,No,0,,,,,,Yes,1301,837,1331
16450,20,1,No,0,,,,,,Yes,628,37,194
16451,20,1,No,0,,,,,,Yes,1058,1086,923
16452,20,1,Yes,1,622 ChildOf 20,Yes,,,,,1095,1052,622
16453,20,1,No,0,,,,,Yes,,,,
16454,20,1,No,0,,,,,Yes,,,,
16455,200,1,No,0,,,,,,Yes,1268,,
16456,200,1,No,0,,,,,,Yes,1190,,
16457,20,1,No,0,,,,,,Yes,502,1320,1232
16458,416,1,No,0,,,,,,Yes,1326,828,
16459,200,1,No,0,,,,,,Yes,551,489,572
16460,200,1,No,0,,,,,Yes,,,,
16461,200,1,No,0,,,,,,Yes,1224,1022,1316
16462,200,1,No,0,,,,,Yes,,,,
16465,125,1,No,0,,,,,,Yes,1300,760,1222
16466,125,1,No,0,,,,,Yes,,,,
16467,125,1,No,0,,,,,,Yes,527,925,1331
16468,416,1,No,0,,,,,,Yes,467,1058,690
16469,416,1,No,0,,,,,,Yes,92,1065,1119
16470,416,1,No,0,,,,,,Yes,1058,551,1021
16471,416,1,No,0,,,,,,Yes,1065,298,1119
16472,416,1,No,0,,,,,,Yes,524,1085,1084
16473,20,1,No,0,,,,,,Yes,1299,,
16474,20,1,No,0,,,,,,Yes,1299,,
16475,346,1,No,0,,,,,,Yes,304,156,43
16476,346,1,No,0,,,,,Yes,,,,
16477,285,1,No,0,,,,,Yes,,,,
16478,285,1,No,0,,,,,Yes,,,,
16479,285,1,Yes,1,1256 ChildOf 285,Yes,,,,,1256,,
16480,285,1,No,0,,,,,,Yes,1240,,
16481,285,1,No,0,,,,,Yes,,,,
16485,285,1,Yes,1,1256 ChildOf 285,Yes,,,,,1256,,
16486,285,1,No,0,,,,,,Yes,1119,1092,23
16488,285,1,No,0,,,,,Yes,,,,
16489,362,1,No,0,,,,,,Yes,564,286,148
16490,362,1,No,0,,,,,Yes,,,,
16491,362,1,No,0,,,,,,Yes,1282,1115,912
16492,20,1,No,0,,,,,Yes,,,,
16493,20,1,No,0,,,,,Yes,,,,
16494,20,1,No,0,,,,,,Yes,93,42,49
16495,20,1,No,0,,,,,,Yes,156,657,43
16496,862,1,No,0,,,,,Yes,,,,
16497,285,1,No,0,,,,,Yes,,,,
16498,416,1,No,0,,,,,,Yes,1039,1267,35
16499,416,1,No,0,,,,,,Yes,328,1250,1251
16500,416,1,No,0,,,,,Yes,,,,
16501,416,1,No,0,,,,,,Yes,1240,,
16502,416,1,No,0,,,,,,Yes,1326,1223,
16503,416,1,No,0,,,,,Yes,,,,
16504,416,1,No,0,,,,,,Yes,567,1049,316
16505,416,1,No,0,,,,,,Yes,22,,
16506,200,1,No,0,,,,,Yes,,,,
16507,200,1,No,0,,,,,,Yes,74,830,1221
16508,200,1,No,0,,,,,,Yes,329,829,843
16509,20,1,No,0,,,,,Yes,,,,
16510,20,1,No,0,,,,,,Yes,1303,1268,760
16511,20,1,No,0,,,,,Yes,,,,
16512,20,1,No,0,,,,,Yes,,,,
16513,20,1,No,0,,,,,Yes,,,,
16514,20,1,No,0,,,,,Yes,,,,
16515,20,1,No,0,,,,,Yes,,,,
16517,20,1,No,0,,,,,,Yes,1296,57,665
16518,20,1,No,0,,,,,,Yes,1240,,
16519,20,1,No,0,,,,,,Yes,57,455,922
16520,20,1,No,0,,,,,Yes,,,,
16521,20,1,No,0,,,,,,Yes,621,636,1393
16522,20,1,No,0,,,,,Yes,,,,
16523,20,1,No,0,,,,,,Yes,596,437,1390
16524,20,1,Yes,1,20 and 138 are siblings,Yes,,,,,1104,138,1047
16525,20,1,No,0,,,,,,Yes,524,294,367
16526,20,1,No,0,,,,,,Yes,1094,765,1120
16527,20,1,No,0,,,,,,Yes,920,1321,34
16528,20,1,No,0,,,,,,Yes,1278,1236,1385
16531,20,1,No,0,,,,,Yes,,,,
16532,20,1,No,0,,,,,Yes,,,,
16533,20,1,No,0,,,,,,Yes,612,,
16534,125,1,No,0,,,,,Yes,,,,
16535,79,1,No,0,,,,,Yes,,,,
16536,79,1,Yes,1,79 and 91 are siblings,Yes,,,,,1058,583,91
16537,20,1,No,0,,,,,,Yes,1240,,
16538,416,1,No,0,,,,,Yes,,,,
16539,416,1,No,0,,,,,,Yes,1300,,
16540,311,1,No,0,,,,,,Yes,1224,1022,1316
16541,311,1,No,0,,,,,Yes,,,,
16542,311,1,No,0,,,,,,Yes,37,47,194
16543,311,1,No,0,,,,,,Yes,1224,1022,1316
16544,311,1,Yes,1,311 and 1269 are siblings,Yes,,,,,1268,1339,1269
16545,311,1,No,0,,,,,,Yes,1331,1234,1289
16546,284,1,No,0,,,,,Yes,,,,
16547,284,1,No,0,,,,,Yes,,,,
16548,119,1,No,0,,,,,Yes,,,,
16549,119,1,No,0,,,,,,Yes,1224,1220,1231
16550,119,1,No,0,,,,,Yes,,,,
16551,284,1,No,0,,,,,Yes,,,,
16552,119,1,No,0,,,,,,Yes,35,1267,
16553,119,1,No,0,,,,,Yes,,,,
16554,119,1,No,0,,,,,Yes,,,,
16555,119,1,No,0,,,,,Yes,,,,
16556,119,1,No,0,,,,,Yes,,,,
16557,119,1,No,0,,,,,,Yes,250,1232,1283
16558,119,1,No,0,,,,,Yes,,,,
16559,119,1,No,0,,,,,Yes,,,,
16560,119,1,No,0,,,,,Yes,,,,
16561,119,1,No,0,,,,,Yes,,,,
16562,119,1,No,0,,,,,Yes,,,,
16563,119,1,No,0,,,,,,Yes,1299,1323,1351
16564,119,1,No,0,,,,,Yes,,,,
16565,119,1,No,0,,,,,Yes,,,,
16566,119,1,No,0,,,,,Yes,,,,
16567,119,1,No,0,,,,,Yes,,,,
16568,119,1,No,0,,,,,Yes,,,,
16569,119,1,No,0,,,,,Yes,,,,
16571,119,1,No,0,,,,,Yes,,,,
16572,119,1,No,0,,,,,Yes,,,,
16573,119,1,No,0,,,,,Yes,,,,
16574,119,1,No,0,,,,,Yes,,,,
16575,119,1,No,0,,,,,Yes,,,,
16576,119,1,No,0,,,,,Yes,,,,
16577,119,1,No,0,,,,,Yes,,,,
16578,119,1,No,0,,,,,Yes,,,,
16579,119,1,No,0,,,,,Yes,,,,
16580,119,1,No,0,,,,,Yes,,,,
16581,119,1,No,0,,,,,Yes,,,,
